image,gt_class,gt_class_id,error_type,best_iou_any,best_iou_same_class,best_pred_class_id
102607993_K32746_F1B03-484_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,-1
102609109_K32704_F1B03-482_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,0
102611230_K32621_F1B03-478_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,4
102613390_K32540_F1B03-474_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102614461_K32500_F1B03-472_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,14
102615553_K32460_F1B03-470_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,4
102616647_K32420_F1B03-468_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102618767_K32340_F1B03-464_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102619873_K32300_F1B03-462_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,14
102619873_K32300_F1B03-462_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,14
102620973_K32260_F1B03-460_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,1
102622044_K32220_F1B03-458_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102625250_K32100_F1B03-452_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
102625250_K32100_F1B03-452_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102627421_K32020_F1B03-448_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
102627421_K32020_F1B03-448_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102629588_K31940_F1B03-444_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,15
102630572_K31900_F1B03-442_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
102631744_K31861_F1B03-440_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102632850_K31824_F1B03-438_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102632850_K31824_F1B03-438_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
102634974_K31741_F1B03-434_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,14
102635986_K31700_F1B03-432_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102637130_K31622_F1B03-428_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,11
102640403_K31538_F1B03-424_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,15
102640403_K31538_F1B03-424_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,15
102642556_K31458_F1B03-420_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,14
102644782_K31378_F1B03-416_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
102645767_K31338_F1B03-414_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102646890_K31298_F1B03-412_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,12
102647995_K31259_F1B03-410_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
102650167_K31179_F1B03-406_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,15
102651176_K31139_F1B03-404_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102653337_K31062_F1B03-400_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102654475_K31022_F1B03-398_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,12
102655548_K30982_F1B03-396_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102657694_K30900_F1B03-392_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,12
102657694_K30900_F1B03-392_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,12
102659845_K30820_F1B03-388_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,14
102700917_K30780_F1B03-386_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,15
102703107_K30700_F1B03-382_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,14
102704184_K30660_F1B03-380_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,12
102708316_K30502_F1B03-372_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,14
102709203_K30464_F1B03-370_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102709203_K30464_F1B03-370_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
102710166_K30428_F1B03-368_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
102711108_K30394_F1B03-366_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102712077_K30359_F1B03-364_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
102713813_K30289_F1B03-360_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,12
102714651_K30256_F1B03-358_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
102715428_K30224_F1B03-356_1_21.jpg,CBVPM,6,overlapped_by_wrong_class_or_location,0.20826136279445345,0.0,13
102716253_K30194_F1B03-354_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,12
102717214_K30164_F1B03-352_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,-1
102718141_K30134_F1B03-350_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
102719093_K30099_F1B03-348_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,-1
102720056_K30064_F1B03-346_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102720961_K30029_F1B03-344_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,-1
102722837_K29959_F1B03-340_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,1
102724824_K29889_F1B03-336_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,-1
102725871_K29854_F1B03-334_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,-1
102726886_K29814_F1B03-332_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,1
102728980_K29734_F1B03-328_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,15
102728980_K29734_F1B03-328_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,15
102730026_K29693_F1B03-326_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,15
102731133_K29615_F1B03-322_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,1
102732253_K29573_F1B03-320_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,12
102733241_K29571_F1B03-318a_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,14
102737396_K29413_F1B03-312_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,-1
102739548_K29335_F1B03-308_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,3
102741690_K29255_F1B03-304_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102744852_K29135_F1B03-298_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
102745897_K29095_F1B03-296_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,-1
102747963_K29013_F1B03-292_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,14
102748864_K28973_F1B03-290_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
102749846_K28935_F1B03-288_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,14
102751628_K28861_F1B03-284_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102755142_K28730_F1B03-276_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,12
102756142_K28700_F1B03-274_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,15
102801865_K28470_F1B03-262_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,14
102802784_K28437_F1B03-260_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,14
102805971_K28322_F1B03-252a_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
102808059_K28244_F1B03-250_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,-1
102809128_K28204_F1B03-248_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,12
102812309_K28084_F1B03-242_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,12
102813324_K28044_F1B03-240_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,-1
102814414_K28004_F1B03-238_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,12
102816539_K27924_F1B03-234_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102817548_K27884_F1B03-232_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
102818641_K27844_F1B03-230_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,1
102819699_K27804_F1B03-228_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,12
102823443_K27654_F1B03-220_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,1
102828043_K27479_F1B03-210_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,15
102832074_K27296_F1B03-200_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,-1
102833117_K27294_F1B03-198a_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102835229_K27212_F1B03-196_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,12
102838379_K27092_F1B03-190_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,14
102842219_K26937_F1B03-182_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102843123_K26902_F1B03-180_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102845934_K26797_F1B03-174_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
102846895_K26762_F1B03-172_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,12
102849936_K26657_F1B03-166_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102853255_K26552_F1B03-160_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,1
102855686_K26482_F1B03-156_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,13
102855686_K26482_F1B03-156_1_21.jpg,CBVPM,6,misclassified,0.5126087331057079,0.0,1
102859874_K26378_F1B03-150_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,1
102901451_K26341_F1B03-148_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,14
102903294_K26305_F1B03-146_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,-1
103648072_K16476_F1B02-960_1_21.jpg,CBHPM,5,no_overlapping_detection,0.0,0.0,14
103821361_K14184_F1B02-680_1_21.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,13
103821361_K14184_F1B02-680_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
103821361_K14184_F1B02-680_1_22.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
103821361_K14184_F1B02-680_1_22.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,13
103822836_K14128_F1B02-656_1_21.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,13
103827474_K13957_F1B02-600_1_21.jpg,INSD,14,no_overlapping_detection,0.030968729770565504,0.0,12
103827474_K13957_F1B02-600_1_21.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,13
103827474_K13957_F1B02-600_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
103829021_K13901_F1B02-574_1_21.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,12
103829021_K13901_F1B02-574_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,12
103829021_K13901_F1B02-574_1_22.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,14
103829021_K13901_F1B02-574_1_22.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,14
103844529_K13405_F1B02-438_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
103949128_K11301_F1B01-2516_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
104514623_K6570_F1B01-1164_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,-1
104514623_K6570_F1B01-1164_1_21.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,-1
104514623_K6570_F1B01-1164_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,-1
104514794_K6570_F1B01-1164_1_21.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,-1
104514794_K6570_F1B01-1164_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,-1
104514794_K6570_F1B01-1164_1_21.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,-1
104631173_K6436_F1B01-1124_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,12
104631173_K6436_F1B01-1124_1_21.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,12
104631173_K6436_F1B01-1124_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,12
104634876_K6387_F1B01-1104_1_21.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,13
104634876_K6387_F1B01-1104_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
104634876_K6387_F1B01-1104_1_22.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
104634876_K6387_F1B01-1104_1_22.jpg,RHTBNM,7,no_overlapping_detection,0.0013665043672845072,0.0,13
104841326_K5158_F1B01-760_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
104841326_K5158_F1B01-760_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
104845077_K5103_F1B01-734_1_22.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,13
104845078_K5103_F1B01-734_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,14
104845078_K5103_F1B01-734_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,14
104845198_K5099_F1B01-730_1_22.jpg,RHTBNM,7,overlapped_by_wrong_class_or_location,0.10535770023229224,0.0,3
104845198_K5099_F1B01-730_1_22.jpg,INSD,14,no_overlapping_detection,0.0,0.0,3
104845198_K5099_F1B01-730_1_22.jpg,INSD,14,no_overlapping_detection,0.0,0.0,3
104845198_K5099_F1B01-730_1_22.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,3
104845199_K5099_F1B01-730_1_21.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,13
104845199_K5099_F1B01-730_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
104908908_K4468_F1B01-550_1_21.jpg,RHTBNM,7,no_overlapping_detection,0.0870527451173266,0.0,13
104908908_K4468_F1B01-550_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
104908908_K4468_F1B01-550_1_21.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,13
105005596_K2981_F1B01-144_1_21.jpg,INSD,14,no_overlapping_detection,0.007776606342907325,0.0,13
105005596_K2981_F1B01-144_1_21.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,13
105005826_K2977_F1B01-140_1_21.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,13
105005826_K2977_F1B01-140_1_21.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,13
105005826_K2977_F1B01-140_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
105023738_K2829_F1B01-096_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,12
105023852_K2822_F1B01-094_1_21.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,12
105023852_K2822_F1B01-094_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,12
105023968_K2814_F1B01-092_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,3
105023968_K2814_F1B01-092_1_21.jpg,RHTBNM,7,overlapped_by_wrong_class_or_location,0.1852590921755268,0.0,3
105023968_K2814_F1B01-092_1_21.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,3
105027907_K2773_F1B01-082_1_21.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,13
105406681_K2586_F1A01-079_1_22.jpg,RHTBNL,8,overlapped_by_wrong_class_or_location,0.29846889816988725,0.0,12
105406681_K2586_F1A01-079_1_22.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,12
105406681_K2586_F1A01-079_1_22.jpg,INSD,14,no_overlapping_detection,0.0,0.0,12
105406788_K2595_F1A01-081_1_22.jpg,INSD,14,no_overlapping_detection,0.0,0.0,-1
105410645_K2666_F1A01-099_1_22.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,-1
105410645_K2666_F1A01-099_1_22.jpg,INSD,14,no_overlapping_detection,0.0,0.0,-1
105416662_K2782_F1A01-133_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,-1
105416662_K2782_F1A01-133_1_21.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,-1
105416796_K2783_F1A01-135_1_21.jpg,RHTBNM,7,no_overlapping_detection,0.08304766801730565,0.0,1
105416796_K2783_F1A01-135_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,1
105441946_K3273_F1A01-265_1_22.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,6
105441946_K3273_F1A01-265_1_22.jpg,INSD,14,no_overlapping_detection,0.0,0.0,6
105441947_K3273_F1A01-265_1_21.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,13
105441947_K3273_F1A01-265_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
105442103_K3279_F1A01-271_1_21.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,13
105503450_K3770_F1A01-401_1_21.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,-1
105503450_K3770_F1A01-401_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,-1
105503569_K3775_F1A01-407_1_22.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,14
105503569_K3775_F1A01-407_1_22.jpg,INSD,14,no_overlapping_detection,0.0,0.0,14
105503570_K3775_F1A01-407_1_21.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,-1
105521738_K4266_F1A01-537_1_22.jpg,INSD,14,no_overlapping_detection,0.0,0.0,-1
105521853_K4272_F1A01-543_1_21.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,13
105521853_K4272_F1A01-543_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
105540143_K4757_F1A01-673_1_21.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,-1
105540143_K4757_F1A01-673_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,-1
105540143_K4757_F1A01-673_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,-1
105540270_K4761_F1A01-677_1_22.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,13
105540270_K4761_F1A01-677_1_22.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
105540271_K4761_F1A01-677_1_21.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,-1
105548661_K4929_F1A01-729_1_22.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,14
105548661_K4929_F1A01-729_1_22.jpg,INSD,14,no_overlapping_detection,0.0,0.0,14
105548661_K4929_F1A01-729_1_22.jpg,INSD,14,no_overlapping_detection,0.0,0.0,14
105548662_K4929_F1A01-729_1_21.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,13
105548662_K4929_F1A01-729_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
105548772_K4932_F1A01-731_1_22.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,13
105548772_K4932_F1A01-731_1_22.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
105548773_K4932_F1A01-731_1_21.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,13
105548773_K4932_F1A01-731_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
105552312_K4984_F1A01-755_1_22.jpg,INSD,14,no_overlapping_detection,0.0,0.0,6
105742871_K5481_F1A01-891_1_21.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,-1
105742871_K5481_F1A01-891_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,-1
105742989_K5485_F1A01-897_1_22.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,13
105742989_K5485_F1A01-897_1_22.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
105742991_K5485_F1A01-897_1_21.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,-1
105802408_K5978_F1A01-1029_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,-1
105802528_K5980_F1A01-1033_1_22.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,-1
105802528_K5980_F1A01-1033_1_22.jpg,INSD,14,no_overlapping_detection,0.0,0.0,-1
105802530_K5980_F1A01-1033_1_21.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,1
105802530_K5980_F1A01-1033_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,1
105813693_K6211_F1A01-1097_1_21.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,13
105813693_K6211_F1A01-1097_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
105813818_K6214_F1A01-1099_1_22.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,13
105813818_K6214_F1A01-1099_1_22.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,13
105813820_K6214_F1A01-1099_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
11.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
11.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
11.jpg,INSD,14,no_overlapping_detection,0.04328413804878805,0.0,0
12.jpg,DRPS,15,no_overlapping_detection,0.0,0.0,12
12.jpg,INSD,14,no_overlapping_detection,0.0,0.0,12
13.jpg,DRPS,15,no_overlapping_detection,0.0,0.0,15
13.jpg,INSD,14,no_overlapping_detection,0.0,0.0,15
13.jpg,DRPS,15,no_overlapping_detection,0.0,0.0,15
14.jpg,DRPS,15,no_overlapping_detection,0.0,0.0,13
14.jpg,DRPS,15,no_overlapping_detection,0.0,0.0,13
14.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
15.jpg,DRPS,15,no_overlapping_detection,0.0,0.0,13
15.jpg,INSD,14,no_overlapping_detection,0.006417396171698557,0.0,3
16.jpg,DRPS,15,no_overlapping_detection,0.0,0.0,14
16.jpg,DRPS,15,no_overlapping_detection,0.0,0.0,14
16.jpg,INSD,14,no_overlapping_detection,0.0,0.0,14
16.jpg,INSD,14,no_overlapping_detection,0.0,0.0,14
17.jpg,DRPS,15,no_overlapping_detection,0.0,0.0,13
17.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
18.jpg,DRPS,15,no_overlapping_detection,0.0,0.0,13
18.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
19.jpg,DRPS,15,no_overlapping_detection,0.0,0.0,13
19.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
190548880_K47066_F1B04-668_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
190611514_K46350_F1B04-628_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,14
190612852_K46311_F1B04-626_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,3
190614062_K46268_F1B04-624_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,4
190615278_K46229_F1B04-622_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,12
190616500_K46190_F1B04-620_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,12
190617695_K46149_F1B04-618_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
190618902_K46109_F1B04-616_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,12
190620111_K46069_F1B04-614_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,-1
190621366_K46030_F1B04-612_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,6
190622656_K45990_F1B04-610_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,11
190632154_K45712_F1B04-596_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,14
190636433_K45591_F1B04-590_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
190637949_K45552_F1B04-588_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,14
190639429_K45511_F1B04-586_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
190642484_K45431_F1B04-582_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,14
190643775_K45392_F1B04-580_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
190645004_K45357_F1B04-576a_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
190646312_K45296_F1B04-574_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,-1
190647697_K45294_F1B04-572a_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,12
190649395_K45260_F1B04-572_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,15
190651053_K45219_F1B04-570_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,1
190652676_K45180_F1B04-568_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
190654357_K45141_F1B04-566_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
190657759_K45060_F1B04-562_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,12
190700717_K44986_F1B04-558_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
190717388_K44566_F1B04-532a_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,-1
190726263_K44292_F1B04-520_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
190727376_K44251_F1B04-518_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,14
190728503_K44212_F1B04-516_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,14
190729610_K44173_F1B04-514_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,1
190730777_K44133_F1B04-512_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
190731840_K44091_F1B04-510_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
190734027_K44012_F1B04-506_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,13
190747414_K43520_F1B04-480_1_21.jpg,CBVPM,6,no_overlapping_detection,0.0,0.0,12
194041437_K5158_F1B01-760_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,13
194041604_K5154_F1B01-758_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,-1
194045187_K5103_F1B01-734_1_21.jpg,INSD,14,no_overlapping_detection,0.0,0.0,14
194045187_K5103_F1B01-734_1_21.jpg,RHTBNM,7,no_overlapping_detection,0.0,0.0,14
194045187_K5103_F1B01-734_1_22.jpg,RHTBNL,8,no_overlapping_detection,0.0,0.0,-1
194045187_K5103_F1B01-734_1_22.jpg,INSD,14,no_overlapping_detection,0.0,0.0,-1
194045294_K5100_F1B01-732_1_22.jpg,INSD,14,no_overlapping_detection,0.0,0.0,-1
